Date,"Spot exchange rate, US $ into Sterling",FTSE100 daily return,10Y yield,yield-curve,bank rate,CPI,GDP,Unemployment
17-Mar-05,0.5198,-0.0031,4.796,0.05,4.75,2,77.2898,4.7
16-Mar-05,0.5186,-0.0125,4.768,0.01,4.75,2,77.2898,4.7
15-Mar-05,0.522,0.0051,4.773,0.00,4.75,2,77.2898,4.7
14-Mar-05,0.523,-0.0014,4.837,0.02,4.75,2,77.2898,4.7
11-Mar-05,0.5189,0.0040,4.837,0.01,4.75,2,77.2898,4.7
10-Mar-05,0.5199,-0.0068,4.856,0.02,4.75,2,77.2898,4.7
09-Mar-05,0.5205,-0.0030,4.845,0.01,4.75,2,77.2898,4.7
08-Mar-05,0.5178,-0.0032,4.822,-0.02,4.75,2,77.2898,4.7
07-Mar-05,0.5225,-0.0018,4.772,-0.02,4.75,2,77.2898,4.7
04-Mar-05,0.5193,0.0043,4.769,-0.02,4.75,2,77.2898,4.7
03-Mar-05,0.524,0.0044,4.803,-0.01,4.75,2,77.2898,4.7
02-Mar-05,0.5235,-0.0015,4.822,-0.01,4.75,2,77.2898,4.7
01-Mar-05,0.5209,0.0064,4.764,-0.02,4.75,2,77.2898,4.7
28-Feb-05,0.5193,-0.0076,4.710,-0.05,4.75,1.7,77.712,4.7
25-Feb-05,0.5221,0.0070,4.738,-0.03,4.75,1.7,77.712,4.7
24-Feb-05,0.5242,-0.0033,4.767,-0.01,4.75,1.7,77.712,4.7
23-Feb-05,0.5247,-0.0088,4.709,-0.01,4.75,1.7,77.712,4.7
22-Feb-05,0.5247,-0.0055,4.686,0.02,4.75,1.7,77.712,4.7
21-Feb-05,0.5271,0.0007,4.683,0.04,4.75,1.7,77.712,4.7
18-Feb-05,0.5279,0.0000,4.644,0.04,4.75,1.7,77.712,4.7
17-Feb-05,0.5289,0.0008,4.584,0.00,4.75,1.7,77.712,4.7
16-Feb-05,0.5323,-0.0011,4.552,-0.01,4.75,1.7,77.712,4.7
